target,window,variable,coef,p_value,t_value
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Short_x_dQQQ_D,-0.05888831639833694,0.9288000952084975,-0.08940336157198259
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Short_x_dQQQ_W,-0.2629276883614454,0.5921935667489653,-0.536033218621627
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Short_x_dQQQ_M,-0.294112239290402,0.3374880674932197,-0.9601378179722914
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,8.408739378609605,0.5607018987653443,0.582220912923945
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Long_x_RET_QQQ,0.17621955557517494,0.5356315607048934,0.6198964726651279
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Long_x_RET_SP500,-0.6210227847141063,0.3952628757272766,-0.8509050807941227
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Long_x_dQQQ_D,-0.046839650108650835,0.9318979216798654,-0.08550379214117632
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Long_x_dQQQ_W,0.25294910524241165,0.640857160747826,0.46680820429167535
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Long_x_dQQQ_M,0.1762195555579033,0.5356315607450112,0.619896472604143
SP500_1M_FWD_SUM,3y,m_1_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-22.312251906918544,0.248496815796425,-1.155466131553348
SP500_1M_FWD_SUM,3y,m_1_x_MA20_MRDI_x_RET_QQQ,-0.23698143431497626,0.3122712051268657,-1.011574127453544
SP500_1M_FWD_SUM,3y,m_1_x_MA20_MRDI_x_RET_SP500,0.11904138474679055,0.8198529039246971,0.2278638399471227
SP500_1M_FWD_SUM,3y,m_1_x_MA20_MRDI_x_dQQQ_D,-0.2745075275001817,0.4789577283336107,-0.7085554747727401
SP500_1M_FWD_SUM,3y,m_1_x_MA20_MRDI_x_dQQQ_W,0.231305235459002,0.36352031819543124,0.909576205676815
SP500_1M_FWD_SUM,3y,m_1_x_MA20_MRDI_x_dQQQ_M,-0.23698143429473478,0.3122712051740155,-1.0115741273548677
SP500_1M_FWD_SUM,3y,m_1_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,21.099173975231835,0.1145633269796674,1.580995846472706
SP500_1M_FWD_SUM,3y,m_1_x_MA60_MRDI_x_RET_QQQ,0.17633702343390517,0.4894422904991862,0.6917492501612328
SP500_1M_FWD_SUM,3y,m_1_x_MA60_MRDI_x_RET_SP500,-0.6480545919565257,0.28704210941549263,-1.065863356705573
SP500_1M_FWD_SUM,3y,m_1_x_MA60_MRDI_x_dQQQ_D,0.28143932556377815,0.4876077892267933,0.6946756472314755
SP500_1M_FWD_SUM,3y,m_1_x_MA60_MRDI_x_dQQQ_W,0.09424576117021877,0.7101844497702485,0.3718373303319851
SP500_1M_FWD_SUM,3y,m_1_x_MA60_MRDI_x_dQQQ_M,0.1763370234434123,0.48944229047452864,0.6917492502005266
SP500_1M_FWD_SUM,3y,m_1_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,-9.62329893851389,0.44589278542235844,-0.7629329006047918
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Short_x_RET_QQQ,-0.34244326588124047,0.14213656567672572,-1.4703910781692917
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Short_x_RET_SP500,0.5883544020224942,0.2971198757784524,1.0438084517600799
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Short_x_dQQQ_D,0.12013922707310787,0.8425745528293492,0.19871314941000684
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Short_x_dQQQ_W,0.14520311450525636,0.8167546843617874,0.23185321207391
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Short_x_dQQQ_M,-0.34244326587461904,0.14213656568435537,-1.4703910781410947
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,15.793517738522747,0.22831208883153212,1.2063184531291444
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Long_x_RET_QQQ,0.23845625388742875,0.381394512961955,0.8761671095836149
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Long_x_RET_SP500,-0.27665538019811764,0.6767014222683713,-0.4172335176089149
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Long_x_dQQQ_D,-0.13476170298486345,0.8311520103436332,-0.2133449721716092
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Long_x_dQQQ_W,-0.24708647202102418,0.7013758496783303,-0.3837019923275161
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Long_x_dQQQ_M,0.2384562538815193,0.38139451297349036,0.8761671095623705
SP500_1M_FWD_SUM,3y,m_2_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-26.643891086823587,0.06269038120332426,-1.865888923251667
SP500_1M_FWD_SUM,3y,m_2_x_MA20_MRDI_x_RET_QQQ,0.37480190834168947,0.11759999792174118,1.5678533302126882
SP500_1M_FWD_SUM,3y,m_2_x_MA20_MRDI_x_RET_SP500,-1.4040914763954793,0.08223228794749561,-1.7416670328393873
SP500_1M_FWD_SUM,3y,m_2_x_MA20_MRDI_x_dQQQ_D,0.10612922594744689,0.8265709790660807,0.21922579753832838
SP500_1M_FWD_SUM,3y,m_2_x_MA20_MRDI_x_dQQQ_W,0.5175268123691956,0.2308804030786951,1.1996751131511059
SP500_1M_FWD_SUM,3y,m_2_x_MA20_MRDI_x_dQQQ_M,0.3748019083472591,0.117599997916877,1.5678533302335247
SP500_1M_FWD_SUM,3y,m_2_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,-12.019141150899472,0.3498490210324017,-0.9358311683609293
SP500_1M_FWD_SUM,3y,m_2_x_MA60_MRDI_x_RET_QQQ,0.7912918095311438,0.007912577396872062,2.6673982836976426
SP500_1M_FWD_SUM,3y,m_2_x_MA60_MRDI_x_RET_SP500,-1.452491970894209,0.071705869009966,-1.8051260647448164
SP500_1M_FWD_SUM,3y,m_2_x_MA60_MRDI_x_dQQQ_D,-0.22386916339276644,0.6992220512360422,-0.38661121871650445
SP500_1M_FWD_SUM,3y,m_2_x_MA60_MRDI_x_dQQQ_W,-0.2846738031819211,0.46470041843681653,-0.731736489067012
SP500_1M_FWD_SUM,3y,m_2_x_MA60_MRDI_x_dQQQ_M,0.7912918095457997,0.007912577395909294,2.667398283739173
SP500_1M_FWD_SUM,3y,m_2_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,21.794238175491092,0.03962152384183888,2.0635171114489808
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Short_x_RET_QQQ,0.11610484618116423,0.497613117900848,0.6787863551408756
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Short_x_RET_SP500,-0.5874474484555148,0.1275055767892475,-1.5267576479484943
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Short_x_dQQQ_D,-0.026939521679479217,0.9615855132527784,-0.04819016482319293
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Short_x_dQQQ_W,1.2038803661491242,0.04995150020565617,1.9655299318796526
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Short_x_dQQQ_M,0.1161048461825488,0.4976131178954311,0.6787863551494315
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,19.87311151427596,0.001042136812856002,3.2998680056675584
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Long_x_RET_QQQ,-0.09749963747031987,0.6370743463950456,-0.47210556505927553
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Long_x_RET_SP500,0.3112859325627466,0.456680454855089,0.7449504529805062
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Long_x_dQQQ_D,0.6150012470417068,0.2622294904687022,1.1225080773373854
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Long_x_dQQQ_W,-1.6570313188793286,0.01535911957125452,-2.4328474454014617
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Long_x_dQQQ_M,-0.09749963747888457,0.6370743463652446,-0.47210556510105983
SP500_1M_FWD_SUM,3y,m_3_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-25.589942953298205,0.0012281190235157655,-3.2524037055414605
SP500_1M_FWD_SUM,3y,m_3_x_MA20_MRDI_x_RET_QQQ,-0.30552108332110256,0.21650496546774628,-1.2375677619266066
SP500_1M_FWD_SUM,3y,m_3_x_MA20_MRDI_x_RET_SP500,-0.3005590099473219,0.5546394124541713,-0.5912539935098718
SP500_1M_FWD_SUM,3y,m_3_x_MA20_MRDI_x_dQQQ_D,0.5276601019813654,0.16805465733817765,1.3806483847682862
SP500_1M_FWD_SUM,3y,m_3_x_MA20_MRDI_x_dQQQ_W,0.7661072015925909,0.11800763044433071,1.5661095455157275
SP500_1M_FWD_SUM,3y,m_3_x_MA20_MRDI_x_dQQQ_M,-0.30552108331723127,0.2165049654741003,-1.2375677619094638
SP500_1M_FWD_SUM,3y,m_3_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,8.949740327122436,0.13784459209456468,1.486441037678648
SP500_1M_FWD_SUM,3y,m_3_x_MA60_MRDI_x_RET_QQQ,0.43420093622540423,0.16355443207144144,1.395437041380609
SP500_1M_FWD_SUM,3y,m_3_x_MA60_MRDI_x_RET_SP500,-0.05673145585774464,0.913327427846546,-0.10890209452613761
SP500_1M_FWD_SUM,3y,m_3_x_MA60_MRDI_x_dQQQ_D,-0.943380040410652,0.03252710974935806,-2.144335444104494
SP500_1M_FWD_SUM,3y,m_3_x_MA60_MRDI_x_dQQQ_W,-0.6917575124613675,0.0961250077227435,-1.6673373461695493
SP500_1M_FWD_SUM,3y,m_3_x_MA60_MRDI_x_dQQQ_M,0.43420093623614164,0.16355443206069173,1.3954370414162995
SP500_1M_FWD_SUM,3y,m_3_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,-10.70844260600015,0.08952445277408912,-1.7014866455578406
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Short_x_RET_QQQ,-0.24999901915617356,0.41271764941073186,-0.8198618172248312
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Short_x_RET_SP500,0.37457091275360666,0.5761876237616126,0.5593592478690835
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Short_x_dQQQ_D,-0.6323522474289416,0.19427452288023916,-1.299925962735953
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Short_x_dQQQ_W,0.6641402834949358,0.05539519771160335,1.9206170505181075
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Short_x_dQQQ_M,-0.24999901913338468,0.4127176494540933,-0.8198618171486988
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,1.496471271067921,0.7596934406190005,0.3060644560131276
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Long_x_RET_QQQ,0.10789708048900681,0.7721755529410674,0.28970022410612667
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Long_x_RET_SP500,-0.1330454716186562,0.8686564921778679,-0.16545722252809408
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Long_x_dQQQ_D,0.5709683024573071,0.20395569172937109,1.2721614612883347
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Long_x_dQQQ_W,-0.8305343310952862,0.009977473417437712,-2.5873012974343954
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Long_x_dQQQ_M,0.10789708048977326,0.7721755529394411,0.2897002241082537
SP500_1M_FWD_SUM,3y,m_4_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-4.809095250363191,0.28473351535007096,-1.070989062499399
SP500_1M_FWD_SUM,3y,m_4_x_MA20_MRDI_x_RET_QQQ,0.10679571518152331,0.6448915127034787,0.46117301516329634
SP500_1M_FWD_SUM,3y,m_4_x_MA20_MRDI_x_RET_SP500,-0.5140806329418,0.3491049802355281,-0.9372785746285079
SP500_1M_FWD_SUM,3y,m_4_x_MA20_MRDI_x_dQQQ_D,-0.7641540175083351,0.158262937384444,-1.4132250468529124
SP500_1M_FWD_SUM,3y,m_4_x_MA20_MRDI_x_dQQQ_W,0.6114179466991052,0.06579415843263041,1.8441993142731465
SP500_1M_FWD_SUM,3y,m_4_x_MA20_MRDI_x_dQQQ_M,0.10679571519069557,0.6448915126745969,0.4611730152035857
SP500_1M_FWD_SUM,3y,m_4_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,3.33101969789063,0.669214484980395,0.4274998363556033
SP500_1M_FWD_SUM,3y,m_4_x_MA60_MRDI_x_RET_QQQ,0.3049360317323644,0.21887538802614875,1.2311974858582047
SP500_1M_FWD_SUM,3y,m_4_x_MA60_MRDI_x_RET_SP500,-0.7719135856184928,0.13168341181218238,-1.5101709758113075
SP500_1M_FWD_SUM,3y,m_4_x_MA60_MRDI_x_dQQQ_D,0.7514859508661649,0.1382436112490859,1.484932750935473
SP500_1M_FWD_SUM,3y,m_4_x_MA60_MRDI_x_dQQQ_W,-0.32003775359272935,0.3068000139256604,-1.0230914440842886
SP500_1M_FWD_SUM,3y,m_4_x_MA60_MRDI_x_dQQQ_M,0.30493603172964767,0.21887538802974563,1.2311974858485761
SP500_1M_FWD_SUM,3y,m_4_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,-1.0194715407304447,0.8839575683052634,-0.14603485528801113
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Short_x_RET_QQQ,0.24388674682706796,0.1589713193327098,1.4108178309230974
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Short_x_RET_SP500,-0.11777767815599294,0.8085741933389323,-0.24240466159742374
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Short_x_dQQQ_D,0.40746654183681474,0.3957757752851708,0.8499812410039107
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Short_x_dQQQ_W,-0.7112717431426978,0.36800171106942897,-0.901105522870286
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Short_x_dQQQ_M,0.24388674680690203,0.15897131936820158,1.4108178308026942
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,1.1085800539150217,0.9050487262617557,0.11935154708015401
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Long_x_RET_QQQ,-0.18285017438909068,0.28377036416303436,-1.0731358557600679
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Long_x_RET_SP500,0.026579819634218405,0.955502130759973,0.05582904640865819
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Long_x_dQQQ_D,0.0678899902355076,0.8708707454558379,0.16264286791687643
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Long_x_dQQQ_W,0.17635699474463107,0.7882219254007956,0.268776153396212
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Long_x_dQQQ_M,-0.18285017434613654,0.28377036428027774,-1.07313585549844
SP500_1M_FWD_SUM,3y,m_5_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,1.4381086682415893,0.84808309308322,0.19167232913894297
SP500_1M_FWD_SUM,3y,m_5_x_MA20_MRDI_x_RET_QQQ,-0.4171355047409271,0.00027716431814635544,-3.663926165136119
SP500_1M_FWD_SUM,3y,m_5_x_MA20_MRDI_x_RET_SP500,1.2187468515035365,5.931344024116532e-05,4.053043244550571
SP500_1M_FWD_SUM,3y,m_5_x_MA20_MRDI_x_dQQQ_D,-0.36320117199021845,0.35049348820843845,-0.934579048954919
SP500_1M_FWD_SUM,3y,m_5_x_MA20_MRDI_x_dQQQ_W,1.6289394399411594,0.00020817219957093198,3.7387144846819633
SP500_1M_FWD_SUM,3y,m_5_x_MA20_MRDI_x_dQQQ_M,-0.41713550474565525,0.0002771643181135487,-3.663926165167307
SP500_1M_FWD_SUM,3y,m_5_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,-10.44082471979189,0.0003697242940644052,-3.587335849153126
SP500_1M_FWD_SUM,3y,m_5_x_MA60_MRDI_x_RET_QQQ,0.0589579821198965,0.7894967441317926,0.2671189865300982
SP500_1M_FWD_SUM,3y,m_5_x_MA60_MRDI_x_RET_SP500,-0.18709305131738913,0.7660867408540029,-0.2976727637681304
SP500_1M_FWD_SUM,3y,m_5_x_MA60_MRDI_x_dQQQ_D,-0.10631272564145966,0.7312124873721364,-0.3437210012141578
SP500_1M_FWD_SUM,3y,m_5_x_MA60_MRDI_x_dQQQ_W,-0.4354565915391799,0.10600738698933002,-1.6195684104573105
SP500_1M_FWD_SUM,3y,m_5_x_MA60_MRDI_x_dQQQ_M,0.05895798211425725,0.789496744152588,0.2671189865030718
SP500_1M_FWD_SUM,3y,m_5_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,3.3867756350789504,0.2480994065720383,1.156438652579999
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Short_x_RET_QQQ,-0.24199099780608344,0.25129582399247435,-1.1486472380278445
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Short_x_RET_SP500,0.6273636204112684,0.32180025647348703,0.9918287162609541
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Short_x_dQQQ_D,0.5279245837712657,0.4076715215211848,0.8287540818491917
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Short_x_dQQQ_W,-0.2817282344499623,0.7754376860534286,-0.2854364783836469
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Short_x_dQQQ_M,-0.24199099780230127,0.25129582399998135,-1.1486472380096275
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,9.40723566336072,0.5069421693928359,0.6641241284440951
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Long_x_RET_QQQ,0.23725443631098125,0.4255947428462809,0.7974580047629963
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Long_x_RET_SP500,-0.5784782325308484,0.49496964813243266,-0.6829675924380898
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Long_x_dQQQ_D,0.046363462120724175,0.9418491457285951,0.07298562225165175
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Long_x_dQQQ_W,0.028846852025882663,0.9808654439442077,0.023996898070256505
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Long_x_dQQQ_M,0.23725443619562075,0.42559474306356554,0.7974580043883511
SP500_1M_FWD_SUM,3y,m_6_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-7.526647069864621,0.6945367768315306,-0.39295119475773904
SP500_1M_FWD_SUM,3y,m_6_x_MA20_MRDI_x_RET_QQQ,0.23373148567483942,0.38425463499459517,0.8709117783541397
SP500_1M_FWD_SUM,3y,m_6_x_MA20_MRDI_x_RET_SP500,-1.0469891399589697,0.26228544791382113,-1.122376266681411
SP500_1M_FWD_SUM,3y,m_6_x_MA20_MRDI_x_dQQQ_D,-1.0329688385460818,0.13096942551500854,-1.5129762996184108
SP500_1M_FWD_SUM,3y,m_6_x_MA20_MRDI_x_dQQQ_W,0.44691809499848323,0.5534246252070318,0.5930698227346013
SP500_1M_FWD_SUM,3y,m_6_x_MA20_MRDI_x_dQQQ_M,0.23373148568886515,0.3842546349633268,0.8709117784114623
SP500_1M_FWD_SUM,3y,m_6_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,2.49528079745909,0.8269178951802844,0.21878018612323577
SP500_1M_FWD_SUM,3y,m_6_x_MA60_MRDI_x_RET_QQQ,0.07641540228777621,0.7262488637110739,0.35033247359709085
SP500_1M_FWD_SUM,3y,m_6_x_MA60_MRDI_x_RET_SP500,-0.14159685781324471,0.8385323002861637,-0.20388608002383127
SP500_1M_FWD_SUM,3y,m_6_x_MA60_MRDI_x_dQQQ_D,0.10757176607550556,0.8289753611004638,0.21613827631162752
SP500_1M_FWD_SUM,3y,m_6_x_MA60_MRDI_x_dQQQ_W,0.14398166576177152,0.8289575034726763,0.21616120004936942
SP500_1M_FWD_SUM,3y,m_6_x_MA60_MRDI_x_dQQQ_M,0.07641540228869448,0.7262488637078474,0.35033247360139347
SP500_1M_FWD_SUM,3y,m_6_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,-5.26481104711816,0.650993661042773,-0.45267724541769616
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Short_x_RET_QQQ,0.007723815100475283,0.9842869936824588,0.019705270335577153
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Short_x_RET_SP500,-0.3710090631151043,0.6687368213101698,-0.4281563462235042
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Short_x_dQQQ_D,-0.3816646733830771,0.5526230948539494,-0.5942690001907872
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Short_x_dQQQ_W,0.35830773960762885,0.5833601751489684,0.5488694867953695
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Short_x_dQQQ_M,0.007723815117558243,0.9842869936477198,0.019705270379147963
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,18.720175995157227,0.005967177070789216,2.762371174479334
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Long_x_RET_QQQ,0.3190425850408284,0.42751835874123534,0.7941456554363902
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Long_x_RET_SP500,-0.7015867401485949,0.4209058196993102,-0.8055689953595961
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Long_x_dQQQ_D,0.30009646228375114,0.7568621107972264,0.3097876670444966
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Long_x_dQQQ_W,-0.6816878540388589,0.32664075338752474,-0.9819452500836618
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Long_x_dQQQ_M,0.31904258504844585,0.42751835873043575,0.7941456554549617
SP500_1M_FWD_SUM,3y,m_7_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-18.063961350420577,0.04767172408275582,-1.9855707481150926
SP500_1M_FWD_SUM,3y,m_7_x_MA20_MRDI_x_RET_QQQ,-0.32126759509298464,0.1842359549022007,-1.329813301540004
SP500_1M_FWD_SUM,3y,m_7_x_MA20_MRDI_x_RET_SP500,0.436761488837377,0.4249638664706491,0.7985462432367603
SP500_1M_FWD_SUM,3y,m_7_x_MA20_MRDI_x_dQQQ_D,1.0125082678803394,0.055775128007606464,1.9176226523573678
SP500_1M_FWD_SUM,3y,m_7_x_MA20_MRDI_x_dQQQ_W,-0.27147979581850157,0.571808450114163,-0.5657940956226356
SP500_1M_FWD_SUM,3y,m_7_x_MA20_MRDI_x_dQQQ_M,-0.32126759510002006,0.18423595489161845,-1.3298133015721385
SP500_1M_FWD_SUM,3y,m_7_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,8.0441122702981,0.2096637754824392,1.2562401427025576
SP500_1M_FWD_SUM,3y,m_7_x_MA60_MRDI_x_RET_QQQ,-0.5444246467423823,0.0776666593498254,-1.7683238115080522
SP500_1M_FWD_SUM,3y,m_7_x_MA60_MRDI_x_RET_SP500,1.4851245650115912,0.024672693463661365,2.2538629359505995
SP500_1M_FWD_SUM,3y,m_7_x_MA60_MRDI_x_dQQQ_D,-0.8964437167268112,0.02881092248484336,-2.1929207542010403
SP500_1M_FWD_SUM,3y,m_7_x_MA60_MRDI_x_dQQQ_W,0.7111166722624457,0.11624281220582332,1.5736936698211301
SP500_1M_FWD_SUM,3y,m_7_x_MA60_MRDI_x_dQQQ_M,-0.5444246467361556,0.07766665935316794,-1.7683238114880735
SP500_1M_FWD_SUM,3y,m_7_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,-13.987681629982315,0.0684451697500186,-1.8263338966507487
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Short_x_RET_QQQ,-0.06987610850475129,0.7535474365512967,-0.314151956191512
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Short_x_RET_SP500,0.32666327955899127,0.6203911351847514,0.49563002484165836
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Short_x_dQQQ_D,0.5698984087699277,0.22641324663464507,1.211264510300978
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Short_x_dQQQ_W,-0.3394788598831805,0.10503690733933656,-1.6240980694162865
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Short_x_dQQQ_M,-0.06987610857751946,0.7535474363105665,-0.3141519565086876
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Short_x_dQQQ_W_x_RET_QQQ,-1.3588199897997293,0.7722452479191546,-0.2896090749143025
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Long_x_RET_QQQ,-0.14515267479766672,0.6526455289529735,-0.4503830614277328
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Long_x_RET_SP500,0.2676008534978433,0.7607472506314066,0.3046797788705646
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Long_x_dQQQ_D,-1.029605600805759,0.10811184145466797,-1.6098581706438222
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Long_x_dQQQ_W,0.2540154059388028,0.4034047878229244,0.8363243799348331
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Long_x_dQQQ_M,-0.1451526748010863,0.6526455289452668,-0.45038306143843054
SP500_1M_FWD_SUM,3y,m_8_x_MRDI_Long_x_dQQQ_W_x_RET_QQQ,-3.0287185132449137,0.6016541881249262,-0.5223828397594337
SP500_1M_FWD_SUM,3y,m_8_x_MA20_MRDI_x_RET_QQQ,0.23240283375765947,0.36832905875971894,0.9004893085144597
SP500_1M_FWD_SUM,3y,m_8_x_MA20_MRDI_x_RET_SP500,-0.5850947425223277,0.4188987892293704,-0.8090570399081086
SP500_1M_FWD_SUM,3y,m_8_x_MA20_MRDI_x_dQQQ_D,0.6148417951945417,0.12313042827506768,1.5445888094580678
SP500_1M_FWD_SUM,3y,m_8_x_MA20_MRDI_x_dQQQ_W,-0.4477014824213622,0.06511379530682997,-1.8488801298164117
SP500_1M_FWD_SUM,3y,m_8_x_MA20_MRDI_x_dQQQ_M,0.2324028337830691,0.3683290587142858,0.9004893085999618
SP500_1M_FWD_SUM,3y,m_8_x_MA20_MRDI_x_dQQQ_W_x_RET_QQQ,10.583011079473476,0.13906001039249075,1.4818572296864783
SP500_1M_FWD_SUM,3y,m_8_x_MA60_MRDI_x_RET_QQQ,-0.4671328213347315,0.05906518022196491,-1.892380757245769
SP500_1M_FWD_SUM,3y,m_8_x_MA60_MRDI_x_RET_SP500,1.5523291082115183,0.02390302871076341,2.2661656840924715
SP500_1M_FWD_SUM,3y,m_8_x_MA60_MRDI_x_dQQQ_D,-0.3008180724584,0.4750683748241261,-0.7148409569634628
SP500_1M_FWD_SUM,3y,m_8_x_MA60_MRDI_x_dQQQ_W,0.6611486392867432,0.007516314373836602,2.6848890190337737
SP500_1M_FWD_SUM,3y,m_8_x_MA60_MRDI_x_dQQQ_M,-0.46713282134784867,0.05906518021577222,-1.8923807572921647
SP500_1M_FWD_SUM,3y,m_8_x_MA60_MRDI_x_dQQQ_W_x_RET_QQQ,-8.896916451168254,0.19090142961563067,-1.30983842649216
SP500_1M_FWD_SUM,3y,m_9_x_MRDI_Short_x_RET_QQQ,0.38296289626787283,0.26413506538383935,1.1180303161339873
SP500_1M_FWD_SUM,3y,m_9_x_MRDI_Short_x_RET_SP500,-0.31002601875153013,0.7091533843934499,-0.37322337529901667
SP500_1M_FWD_SUM,3y,m_9_x_MRDI_Short_x_dQQQ_D,1.0656831077478226,0.18376661849290796,1.3312398646459351
SP500_1M_FWD_SUM,3y,m_9_x_MRDI_Short_x_dQQQ_W,-0.043719945879521216,0.908643543437899,-0.11481259892773252
SP500_1M_FWD_SUM,3y,m_9_x_MRDI_Short_x_dQQQ_M,0.38296289624606716,0.26413506541105575,1.1180303160701939
